"location","latitude","longitude","Start","End","DOY","Year","Month","Day","Date","DL","PP","Rad","SWE","Tmax","Tmin","VPD","Tmean","ET0_HS","EPE_i","ETE_i","DT","TT"
"pn",43.873,-80.83395,2022-10-02,2023-07-31,281,2022,10,8,2022-10-08,11.1023472222222,0,10.554868276,0,9.67,1.11,0.66168,5.39,1.42064542288655,0,0,8.56,0.39
"pn",43.873,-80.83395,2022-10-02,2023-07-31,282,2022,10,9,2022-10-09,11.0519527777778,0,11.8481796637,0,13.25,2.85,0.74935,8.05,1.72682594445683,0,0,10.4,3.05
"pn",43.873,-80.83395,2022-10-02,2023-07-31,283,2022,10,10,2022-10-10,11.0017194444444,0,12.3159408424,0,12.87,1.62,0.68629,7.245,1.72143197205082,0,0,11.25,2.245
"pn",43.873,-80.83395,2022-10-02,2023-07-31,284,2022,10,11,2022-10-11,10.95165,5.59,10.7569734696,0,21.03,2.4,0.72586,11.715,2.58263273282666,0,0,18.63,6.715
"pn",43.873,-80.83395,2022-10-02,2023-07-31,285,2022,10,12,2022-10-12,10.9017611111111,9.63,7.6699122262,0,18.47,8.84,1.13533,13.655,1.95766567038448,0,0,9.63,8.655
"pn",43.873,-80.83395,2022-10-02,2023-07-31,286,2022,10,13,2022-10-13,10.8520583333333,2.98,5.7386118549,0,12.19,5.68,0.91406,8.935,1.3534174854147,0,0,6.51,3.935
"pn",43.873,-80.83395,2022-10-02,2023-07-31,287,2022,10,14,2022-10-14,10.8025555555556,1.4,10.167970232,0,11.62,2.35,0.72336,6.985,1.48122229910167,0,0,9.27,1.985
"pn",43.873,-80.83395,2022-10-02,2023-07-31,288,2022,10,15,2022-10-15,10.7532611111111,1.84,8.0683008508,0,10.12,3.24,0.7707,6.68,1.24690737098864,0,0,6.88,1.68
"pn",43.873,-80.83395,2022-10-02,2023-07-31,289,2022,10,16,2022-10-16,10.7041861111111,2.71,5.7367158709,0,11.11,4.63,0.84967,7.87,1.25541593240699,0,0,6.48,2.87
"pn",43.873,-80.83395,2022-10-02,2023-07-31,290,2022,10,17,2022-10-17,10.6553472222222,4.26,4.1738699925,0,7.23,2.78,0.74566,5.005,0.914409035962564,0,0,4.45,0.00499999999999989
"pn",43.873,-80.83395,2022-10-02,2023-07-31,291,2022,10,18,2022-10-18,10.60675,5.38,3.293395875,0,4.44,1.02,0.65755,2.73,0.714004474494614,0,0,3.42,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,292,2022,10,19,2022-10-19,10.5584083333333,6.13,4.352175915,0,5.25,0.58,0.63708,2.915,0.832961750476158,0,0,4.67,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,293,2022,10,20,2022-10-20,10.5103361111111,2.95,3.333458201,0,3.77,0.3,0.62422,2.035,0.68026408751152,0,0,3.47,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,294,2022,10,21,2022-10-21,10.4625416666667,0,12.3101009745,0,15.33,-0.37,0.59441,7.48,1.8248389122912,0,0,15.7,2.48
"pn",43.873,-80.83395,2022-10-02,2023-07-31,295,2022,10,22,2022-10-22,10.4150444444444,0,11.1440142352,0,20.48,6.86,0.99184,13.67,2.09372695856962,0,0,13.62,8.67
"pn",43.873,-80.83395,2022-10-02,2023-07-31,296,2022,10,23,2022-10-23,10.3678527777778,0,10.8087353493,0,22.71,8.96,1.14469,15.835,2.22503421889773,0,0,13.75,10.835
"pn",43.873,-80.83395,2022-10-02,2023-07-31,297,2022,10,24,2022-10-24,10.3209805555556,0,10.8352956586,0,21.68,7.51,1.03713,14.595,2.15298019869534,0,0,14.17,9.595
"pn",43.873,-80.83395,2022-10-02,2023-07-31,298,2022,10,25,2022-10-25,10.2744416666667,0,9.9523584693,0,20.54,8.31,1.09485,14.425,1.96921234510229,0,0,12.23,9.425
"pn",43.873,-80.83395,2022-10-02,2023-07-31,299,2022,10,26,2022-10-26,10.2282527777778,4.84,6.5656791101,0,15.06,5.24,0.88673,10.15,1.51482093332627,0,0,9.82,5.15
"pn",43.873,-80.83395,2022-10-02,2023-07-31,300,2022,10,27,2022-10-27,10.182425,0,8.2232042409,0,8.9,-0.03,0.60948,4.435,1.13750696109537,0,0,8.93,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,301,2022,10,28,2022-10-28,10.136975,0,9.586739997,0,11.43,-0.55,0.5867,5.44,1.36318671795549,0,0,11.98,0.44
"pn",43.873,-80.83395,2022-10-02,2023-07-31,302,2022,10,29,2022-10-29,10.0919166666667,0,10.658396133,0,15.16,-1.13,0.56232,7.015,1.68034886666027,0,0,16.29,2.015
"pn",43.873,-80.83395,2022-10-02,2023-07-31,303,2022,10,30,2022-10-30,10.0472638888889,2.88,7.616710187,0,15.64,0.53,0.63466,8.085,1.67137972903124,0,0,15.11,3.085
"pn",43.873,-80.83395,2022-10-02,2023-07-31,304,2022,10,31,2022-10-31,10.0030361111111,6.31,5.0609761022,0,13.39,5.45,0.89968,9.42,1.26154147762484,0,0,7.94,4.42
"pn",43.873,-80.83395,2022-10-02,2023-07-31,305,2022,11,1,2022-11-01,9.95924722222222,0,8.2792417268,0,15.22,4.48,0.84086,9.85,1.47587400842094,0,0,10.74,4.85
"pn",43.873,-80.83395,2022-10-02,2023-07-31,306,2022,11,2,2022-11-02,9.91591111111111,0,9.7842674752,0,18.34,2.62,0.73752,10.48,1.8086270482993,0,0,15.72,5.48
"pn",43.873,-80.83395,2022-10-02,2023-07-31,307,2022,11,3,2022-11-03,9.87304722222222,0,8.7510346437,0,16.64,4.25,0.82718,10.445,1.58838759552582,0,0,12.39,5.445
"pn",43.873,-80.83395,2022-10-02,2023-07-31,308,2022,11,4,2022-11-04,9.83067222222222,0,8.525552178,0,20.33,7.8,1.05768,14.065,1.78505365660431,0,0,12.53,9.065
"pn",43.873,-80.83395,2022-10-02,2023-07-31,309,2022,11,5,2022-11-05,9.7888,1.72,6.94221696,0,21.57,12.14,1.41525,16.855,1.66845640221284,0,0,9.43,11.855
"pn",43.873,-80.83395,2022-10-02,2023-07-31,310,2022,11,6,2022-11-06,9.74745277777778,0,5.9636865585,0,15.8,8.33,1.09648,12.065,1.26793807439822,0,0,7.47,7.065
"pn",43.873,-80.83395,2022-10-02,2023-07-31,311,2022,11,7,2022-11-07,9.70664444444444,0,4.7694956408,0,10.06,4.44,0.83819,7.25,0.914084007738777,0,0,5.62,2.25
"pn",43.873,-80.83395,2022-10-02,2023-07-31,312,2022,11,8,2022-11-08,9.66639166666667,0,7.3652104665,0,9.17,-0.53,0.58755,4.32,1.05092366714511,0,0,9.7,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,313,2022,11,9,2022-11-09,9.62671666666667,0,8.7492992028,0,15.37,0.78,0.64611,8.075,1.49435978619987,0,0,14.59,3.075
"pn",43.873,-80.83395,2022-10-02,2023-07-31,314,2022,11,10,2022-11-10,9.58763333333333,0,7.6717557396,0,19.59,7.77,1.0558,13.68,1.62217123248525,0,0,11.82,8.68
"pn",43.873,-80.83395,2022-10-02,2023-07-31,315,2022,11,11,2022-11-11,9.54916388888889,0,5.7351132417,0,14.09,6.57,0.97209,10.33,1.14630207676692,0,0,7.52,5.33
"pn",43.873,-80.83395,2022-10-02,2023-07-31,316,2022,11,12,2022-11-12,9.51132222222222,2.61,2.872799764,0,6.02,1.41,0.67645,3.715,0.680679381877966,0,0,4.61,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,317,2022,11,13,2022-11-13,9.47413055555556,2.19,1.8472280792,0,0.72,-2.04,0.52595,-0.66,0.416113381053769,0,0,2.76,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,318,2022,11,14,2022-11-14,9.43760833333333,0,3.1226780949,0,0.57,-3.05,0.48784,-1.24,0.456692282604967,0,0,3.62,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,319,2022,11,15,2022-11-15,9.40176944444445,2.94,1.7109340035,0,-1.03,-3.57,0.46928,-2.3,0.355213551111543,0,0,2.54,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,320,2022,11,16,2022-11-16,9.36663888888889,2.23,2.627117409,0,0.23,-3.94,0.4564,-1.855,0.464554410666153,0,0,4.17,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,321,2022,11,17,2022-11-17,9.33223055555555,4.85,3.0296899854,0,-0.57,-5.53,0.40455,-3.05,0.465107206605435,0,0,4.96,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,322,2022,11,18,2022-11-18,9.29856388888889,3.97,1.9964388612,0,-1.61,-4.78,0.42831,-3.195,0.365428664956716,0,0,3.17,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,323,2022,11,19,2022-11-19,9.26566388888889,5.63,2.0617584659,5.63,-3.87,-6.8,0.36715,-5.335,0.297663553014389,0,0,2.93,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,324,2022,11,20,2022-11-20,9.23354166666667,3.19,2.47444143,8.82,-5.01,-8.5,0.32181,-6.755,0.285814969937006,0,0,3.49,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,325,2022,11,21,2022-11-21,9.20222222222222,0,7.87982608,8.82,2,-8.73,0.31607,-3.365,0.650445373550647,0,0,10.73,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,326,2022,11,22,2022-11-22,9.17171944444445,0,7.0490533831,8.44,3.86,-5.09,0.41827,-0.615,0.702466097543548,0,0,8.95,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,327,2022,11,23,2022-11-23,9.14205555555555,0,7.1417738,7.9,4.5,-4.72,0.43024,-0.11,0.729141851418841,0,0,9.22,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,328,2022,11,24,2022-11-24,9.11324722222222,1.47,7.5205067787,6.25,8.58,-2.07,0.5248,3.255,0.92680685963579,0,0,10.65,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,329,2022,11,25,2022-11-25,9.08531388888889,2.24,3.6690858434,4.06,4.89,-0.79,0.57669,2.05,0.634193932876803,0,0,5.68,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,330,2022,11,26,2022-11-26,9.05827222222222,0,7.2077396734,1.85,9.54,-0.76,0.57793,4.39,0.949032250152322,0,0,10.3,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,331,2022,11,27,2022-11-27,9.03214166666667,17.44,2.8181365857,0,4.78,-0.01,0.61021,2.385,0.585342822555202,0,0,4.79,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,332,2022,11,28,2022-11-28,9.00693611111111,0,3.2454152473,0,1.18,-2.73,0.49955,-0.775,0.443599136824147,0,0,3.91,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,333,2022,11,29,2022-11-29,8.98267777777778,2.44,4.5366475156,0,7.03,-1.79,0.53569,2.62,0.79487869598002,0,0,8.82,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,334,2022,11,30,2022-11-30,8.95938333333333,3.82,5.0567476284,0,8.67,-2.98,0.49042,2.845,0.91892495045645,0,0,11.65,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,335,2022,12,1,2022-12-01,8.93706388888889,0,3.4740869714,0,-1.29,-5.49,0.40587,-3.39,0.383247538775131,0,0,4.2,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,336,2022,12,2,2022-12-02,8.91573888888889,2.53,5.193239588,0,7.31,-5.61,0.40228,0.85,0.865940372581372,0,0,12.92,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,337,2022,12,3,2022-12-03,8.89542222222222,5.97,4.8890307984,0,8.33,-2.75,0.4989,2.79,0.8814368649249,0,0,11.08,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,338,2022,12,4,2022-12-04,8.87612777777778,0,4.05816562,0,0.12,-4.89,0.42493,-2.385,0.441891552246994,0,0,5.01,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,339,2022,12,5,2022-12-05,8.857875,0,5.213107458,0,3.26,-3.76,0.46267,-0.25,0.59318447781935,0,0,7.02,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,340,2022,12,6,2022-12-06,8.84067222222222,1.49,4.4630188766,0,5.09,-0.69,0.58071,2.2,0.611128384485414,0,0,5.78,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,341,2022,12,7,2022-12-07,8.82453611111111,0.86,2.8134033048,0,5.56,2.13,0.71226,3.845,0.507741179472849,0,0,3.43,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,342,2022,12,8,2022-12-08,8.809475,0,3.5167776579,0,2.5,-1.76,0.53674,0.37,0.473480901760906,0,0,4.26,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,343,2022,12,9,2022-12-09,8.79550277777778,0,3.8044067715,0,-0.22,-4.71,0.43068,-2.465,0.409035948395503,0,0,4.49,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,344,2022,12,10,2022-12-10,8.78263333333333,2.75,2.4168401712,0,-1.98,-5.61,0.40213,-3.795,0.334973490996756,0,0,3.63,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,345,2022,12,11,2022-12-11,8.77086944444445,2.52,2.4132871859,0,-0.93,-4.54,0.43607,-2.735,0.358446858277674,0,0,3.61,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,346,2022,12,12,2022-12-12,8.76022777777778,0,3.3652940622,0,-2.79,-6.57,0.37351,-4.68,0.318727191002264,0,0,3.78,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,347,2022,12,13,2022-12-13,8.75071111111111,0,6.5767894512,0,-0.48,-12.41,0.23577,-6.445,0.48909597417985,0,0,11.93,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,348,2022,12,14,2022-12-14,8.74233055555556,0,5.4198602819,0,-1.5,-8.95,0.3105,-5.225,0.427297975968355,0,0,7.45,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,349,2022,12,15,2022-12-15,8.73509444444445,8.58,3.1804828276,0,0.6,-4.77,0.42862,-2.085,0.452705100708732,0,0,5.37,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,350,2022,12,16,2022-12-16,8.72900277777778,1.61,2.4976121068,0,1.04,-1.91,0.53079,-0.435,0.370322802018422,0,0,2.95,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,351,2022,12,17,2022-12-17,8.72406388888889,1.82,2.1215178565,0,-1.42,-3.85,0.45948,-2.635,0.293246638697464,0,0,2.43,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,352,2022,12,18,2022-12-18,8.72028333333333,5.44,2.1548168928,0,-1.13,-4.52,0.43672,-2.825,0.341789998154848,0,0,3.39,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,353,2022,12,19,2022-12-19,8.71766388888889,2.75,1.4270118373,0,-2.22,-4.37,0.44185,-3.295,0.263540512864746,0,0,2.15,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,354,2022,12,20,2022-12-20,8.71620277777778,0,2.7747857219,0,-2.63,-5.88,0.39409,-4.255,0.302525225657253,0,0,3.25,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,355,2022,12,21,2022-12-21,8.71590833333333,0,4.4088202077,0,-3.14,-8.57,0.31995,-5.855,0.344881777239538,0,0,5.43,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,356,2022,12,22,2022-12-22,8.716775,3.42,4.8711779397,3.42,2.08,-6.65,0.37133,-2.285,0.568197265754591,0,0,8.73,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,357,2022,12,23,2022-12-23,8.71880555555556,8.77,5.20094189,12.19,0.2,-9.8,0.29039,-4.8,0.509861641089663,0,0,10,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,358,2022,12,24,2022-12-24,8.72199722222222,8.29,4.4068763165,20.48,-8.02,-14.72,0.19519,-11.37,0.206603953607058,0,0,6.7,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,359,2022,12,25,2022-12-25,8.72634722222222,7.85,3.7217172795,28.33,-6.48,-11.71,0.24947,-9.095,0.247402112166837,0,0,5.23,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,360,2022,12,26,2022-12-26,8.73185,1.82,3.5998972632,30.15,-7.4,-10.88,0.26654,-9.14,0.201046610404506,0,0,3.48,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,361,2022,12,27,2022-12-27,8.73850555555556,0,4.8782882034,30.15,-3.64,-8.65,0.3179,-6.145,0.325190130186224,0,0,5.01,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,362,2022,12,28,2022-12-28,8.74630555555555,0,6.870083073,30.13,3.2,-5.94,0.39202,-1.37,0.620361551915257,0,0,9.14,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,363,2022,12,29,2022-12-29,8.75524444444445,0,6.0591894912,27.59,7.32,0.06,0.61315,3.69,0.724731920644472,0,0,7.26,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,364,2022,12,30,2022-12-30,8.76531388888889,14.4,3.5045127378,23.46,8.78,3.82,0.8027,6.3,0.673408829022858,0,0,4.96,1.3
"pn",43.873,-80.83395,2022-10-02,2023-07-31,365,2022,12,31,2022-12-31,8.77650833333333,9.19,2.9216294121,19.87,6.47,2.55,0.73362,4.51,0.555675026573948,0,0,3.92,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,1,2023,1,1,2023-01-01,8.78887222222222,2.25,1.9357315292,0,2.54,0.11,0.61544,1.325,0.376139117124271,0,0,2.43,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,2,2023,1,2,2023-01-02,8.80229166666667,0,3.04714212,0,2.43,-0.47,0.59016,0.98,0.404773043086453,0,0,2.9,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,3,2023,1,3,2023-01-03,8.81680277777778,6.12,2.8848931361,0,3.18,-0.57,0.58593,1.305,0.469850008977157,0,0,3.75,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,4,2023,1,4,2023-01-04,8.8324,15.72,1.6130435472,0,3.02,1.06,0.65919,2.04,0.35403917950213,0,0,1.96,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,5,2023,1,5,2023-01-05,8.84906666666667,1.81,1.8798603264,0,2.23,0.57,0.63657,1.4,0.316538377934512,0,0,1.66,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,6,2023,1,6,2023-01-06,8.86679166666667,1.83,1.4437619535,0,1.08,-0.09,0.60655,0.495,0.254266535922972,0,0,1.17,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,7,2023,1,7,2023-01-07,8.88556111111111,0,4.9095213096,0,-0.29,-5.1,0.41798,-2.695,0.427515610874756,0,0,4.81,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,8,2023,1,8,2023-01-08,8.90536388888889,0,5.3013275016,0,-2.61,-7.85,0.33844,-5.23,0.373039918814393,0,0,5.24,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,9,2023,1,9,2023-01-09,8.92618055555556,0,4.35868967,0,-0.92,-4.95,0.42282,-2.935,0.388746965793798,0,0,4.03,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,10,2023,1,10,2023-01-10,8.94800277777778,0,3.0908191195,0,-0.82,-3.52,0.47092,-2.17,0.33626662469449,0,0,2.7,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,11,2023,1,11,2023-01-11,8.97080833333333,0.7,5.2320983691,0,0.73,-4.28,0.44474,-1.775,0.472117227518748,0,0,5.01,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,12,2023,1,12,2023-01-12,8.99458333333333,0.92,5.38746759,0,1.68,-3.49,0.47193,-0.905,0.508418907181228,0,0,5.17,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,13,2023,1,13,2023-01-13,9.01931111111111,0,3.8677692224,0,-3.6,-6.91,0.36401,-5.255,0.303795876224429,0,0,3.31,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,14,2023,1,14,2023-01-14,9.04497777777778,0,7.2118140416,0,-4.7,-13.04,0.22405,-8.87,0.345304960146878,0,0,8.34,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,15,2023,1,15,2023-01-15,9.07156111111111,0,7.921105731,0,1.24,-13.03,0.22419,-5.895,0.605858708127873,0,0,14.27,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,16,2023,1,16,2023-01-16,9.09904722222222,1.66,8.7011276891,1.66,4.29,-7.71,0.34221,-1.71,0.755661199945748,0,0,12,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,17,2023,1,17,2023-01-17,9.12741666666667,3.95,4.527600273,0,4.16,-1.51,0.54687,1.325,0.621456977135225,0,0,5.67,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,18,2023,1,18,2023-01-18,9.15665277777778,2.04,2.0717842575,0,2.24,0.05,0.61273,1.145,0.385174750484612,0,0,2.19,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,19,2023,1,19,2023-01-19,9.18673333333333,0.95,3.5804007024,0,1.94,-0.92,0.57111,0.51,0.428370133940158,0,0,2.86,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,20,2023,1,20,2023-01-20,9.21764444444444,0,4.7754403632,0,1.24,-2.65,0.50248,-0.705,0.469764539754999,0,0,3.89,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,21,2023,1,21,2023-01-21,9.24936388888889,0,3.2128960379,0,-1.11,-3.55,0.4698,-2.33,0.339148602963521,0,0,2.44,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,22,2023,1,22,2023-01-22,9.281875,2.68,3.903511095,0,-1.16,-5.3,0.41192,-3.23,0.419190193505058,0,0,4.14,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,23,2023,1,23,2023-01-23,9.31515555555555,0,6.4996684192,0,-0.33,-5.84,0.39513,-3.085,0.492164460085324,0,0,5.51,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,24,2023,1,24,2023-01-24,9.34919166666666,0,5.4113869302,0,0.16,-4.06,0.45231,-1.95,0.46758088244454,0,0,4.22,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,25,2023,1,25,2023-01-25,9.38396111111111,11.42,3.7190890034,0,-0.57,-4.29,0.4445,-2.43,0.429127148621312,0,0,3.72,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,26,2023,1,26,2023-01-26,9.41944444444444,1.94,3.126502,0,-2.8,-4.98,0.42176,-3.89,0.299733845765014,0,0,2.18,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,27,2023,1,27,2023-01-27,9.455625,3.23,4.5750096,0,-0.82,-5.45,0.40695,-3.135,0.464366724718629,0,0,4.63,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,28,2023,1,28,2023-01-28,9.49248333333333,6.22,4.2121565844,0,-1.09,-5.17,0.41578,-3.13,0.439767567790067,0,0,4.08,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,29,2023,1,29,2023-01-29,9.52999722222222,5.89,5.9658163811,5.89,-2.33,-7.84,0.33875,-5.085,0.446780249058842,0,0,5.51,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,30,2023,1,30,2023-01-30,9.56815277777778,1.46,9.412536341,7.35,-4.64,-11.81,0.2474,-8.225,0.387169597374065,0,0,7.17,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,31,2023,1,31,2023-01-31,9.60692777777778,0,7.5260287934,7.35,-8.21,-13.03,0.22413,-10.62,0.240166353540162,0,0,4.82,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,32,2023,2,1,2023-02-01,9.64630833333333,0,10.4982317001,7.35,-5.7,-14.78,0.19424,-10.24,0.35022601223858,0,0,9.08,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,33,2023,2,2,2023-02-02,9.68627222222222,4.69,8.0477811582,12.05,-1.95,-11.51,0.2534,-6.73,0.531050489660221,0,0,9.56,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,34,2023,2,3,2023-02-03,9.7268,1.3,10.1953983168,13.34,-13.7,-21.45,0.11007,-17.575,0.00980894249150572,0,0,7.75,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,35,2023,2,4,2023-02-04,9.76788055555556,0,11.941820052,13.34,-1.44,-23.89,0.08858,-12.665,0.384608543624581,0,0,22.45,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,36,2023,2,5,2023-02-05,9.80948888888889,0,10.883824112,13.34,2.69,-7.24,0.35492,-2.275,0.780742549524572,0,0,9.93,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,37,2023,2,6,2023-02-06,9.85161111111111,0,8.937736258,13.34,0.31,-6.19,0.38464,-2.94,0.610458485791453,0,0,6.5,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,38,2023,2,7,2023-02-07,9.89423055555556,0.81,11.2980635637,14.15,4.33,-6.12,0.38681,-0.895,0.889157351368402,0,0,10.45,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,39,2023,2,8,2023-02-08,9.93733055555555,0,9.1432185962,12.81,3.89,-2.81,0.49654,0.54,0.78002804239048,0,0,6.7,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,40,2023,2,9,2023-02-09,9.98089444444444,31.53,7.2714009914,11.04,5.57,-1.79,0.53583,1.89,0.886477491975683,1,0,7.36,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,41,2023,2,10,2023-02-10,10.0249027777778,4.88,4.710421118,9.76,1.11,-2.94,0.49186,-0.915,0.569587701921266,0,0,4.05,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,42,2023,2,11,2023-02-11,10.0693416666667,0,8.4258639972,9.56,0.08,-5.53,0.40458,-2.725,0.604584426176912,0,0,5.61,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,43,2023,2,12,2023-02-12,10.1141972222222,0,12.2894778472,9.51,5.47,-5.88,0.39405,-0.205,1.01397380965269,0,0,11.35,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,44,2023,2,13,2023-02-13,10.1594527777778,0,11.7786663615,9.27,4.22,-5.42,0.40789,-0.6,0.922913304073967,0,0,9.64,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,45,2023,2,14,2023-02-14,10.2050916666667,0.42,12.9032362626,8.69,7.75,-4.62,0.43347,1.565,1.18927340291721,0,0,12.37,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,46,2023,2,15,2023-02-15,10.2511,0.8,11.6420922612,5.69,10.25,1.14,0.66312,5.695,1.25120465285002,0,0,9.11,0.695
"pn",43.873,-80.83395,2022-10-02,2023-07-31,47,2023,2,16,2023-02-16,10.2974638888889,8.32,5.0709243073,4.57,0.68,-3.32,0.47793,-1.32,0.587654639409675,0,0,4,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,48,2023,2,17,2023-02-17,10.3441694444444,2.93,6.1980608244,7.5,-4.78,-9.69,0.29309,-7.235,0.421804613215026,0,0,4.91,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,49,2023,2,18,2023-02-18,10.3912027777778,0,13.0899228336,7.5,0.34,-9.87,0.28885,-4.765,0.758427253581407,0,0,10.21,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,50,2023,2,19,2023-02-19,10.4385472222222,0,12.111637571,6.99,3.85,-4.79,0.42807,-0.47,0.937465362093394,0,0,8.64,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,51,2023,2,20,2023-02-20,10.4861944444444,0,9.29789889,5.82,2.54,-3.22,0.48162,-0.34,0.779442140245293,0,0,5.76,0
"pn",43.873,-80.83395,2022-10-02,2023-07-31,52,2023,2,21,2023-02-21,10.5341277777778,1.54,8.329756199,4.89,1.19,-3.76,0.4624,-1.285,0.690804312198928,0,0,4.95,0
